Audit_Date,Banner,Banner_ID,CTA_Audit_Date_LV,CTA_Audited,CTA_Audited_LV,CTA_Compliance,CTA_Compliance_LV,CTA_Count,CTA_Count_LV,CTA_Hurdle_Rate_Percentage,CTA_Hurdle_Rate_Percentage_LV,CTA_Percentage,CTA_Percentage_LV,Cabinet_Care_Audit_Date_LV,Cabinet_Care_Audited,Cabinet_Care_Audited_LV,Cabinet_Care_Compliance,Cabinet_Care_Compliance_LV,Cabinet_Care_Count,Cabinet_Care_Count_LV,Cabinet_Care_Hurdle_Rate_Percentage,Cabinet_Care_Hurdle_Rate_Percentage_LV,Cabinet_Care_Percentage,Cabinet_Care_Percentage_LV,Cabinet_Fill_Audit_Date_LV,Cabinet_Fill_Audited,Cabinet_Fill_Audited_LV,Cabinet_Fill_Compliance,Cabinet_Fill_Compliance_LV,Cabinet_Fill_Count,Cabinet_Fill_Count_LV,Cabinet_Fill_Hurdle_Rate_Percentage,Cabinet_Fill_Hurdle_Rate_Percentage_LV,Cabinet_Fill_Percentage,Cabinet_Fill_Percentage_LV,Cabinet_Type_Audit_Date_LV,Cabinet_Type_Audited,Cabinet_Type_Audited_LV,Cabinet_Type_Compliance,Cabinet_Type_Compliance_LV,Cabinet_Type_Count,Cabinet_Type_Count_LV,Cabinet_Type_Hurdle_Rate_Percentage,Cabinet_Type_Hurdle_Rate_Percentage_LV,Cabinet_Type_Percentage,Cabinet_Type_Percentage_LV,Category_ID,Channel,City,City_ID,Commune,Country,Customer,Customer_ID,Division_ID,Field_Execution_Manager,Field_Execution_Manager_ID,Field_Sales_Manager,Field_Sales_Manager_ID,Key_Customer_Type,Local_Channel,Local_Channel_ID,Local_Product_Category,Local_Product_Market,Local_Subchannel,Local_Subchannel_ID,Location,Location_Audit_Date_LV,Location_Audited,Location_Audited_LV,Location_Compliance,Location_Compliance_LV,Location_Count,Location_Count_LV,Location_Hurdle_Rate_Percentage,Location_Hurdle_Rate_Percentage_LV,Location_Percentage,Location_Percentage_LV,Market_ID,NPD_Audit_Date_LV,NPD_Audited,NPD_Audited_LV,NPD_Count,NPD_Count_LV,NPD_Hurdle_Rate_Percentage,NPD_Hurdle_Rate_Percentage_LV,NPD_Percentage,NPD_Percentage_LV,OSA_Audit_Date_LV,OSA_Audited,OSA_Audited_LV,OSA_Count,OSA_Count_LV,OSA_Hurdle_Rate_Percentage,OSA_Hurdle_Rate_Percentage_LV,OSA_Percentage,OSA_Percentage_LV,Outlet_Classification,Outlet_ID,Outlet_Name,POS_Kits_Audit_Date_LV,POS_Kits_Audited,POS_Kits_Audited_LV,POS_Kits_Compliance,POS_Kits_Compliance_LV,POS_Kits_Count,POS_Kits_Count_LV,POS_Kits_Hurdle_Rate_Percentage,POS_Kits_Hurdle_Rate_Percentage_LV,POS_Kits_Percentage,POS_Kits_Percentage_LV,PSP_Audit_Date_LV,PSP_Audited,PSP_Audited_LV,PSP_Compliance,PSP_Compliance_LV,PSP_Count,PSP_Count_LV,PSP_Hurdle_Rate_Percentage,PSP_Hurdle_Rate_Percentage_LV,PSP_Percentage,PSP_Percentage_LV,PS_Category,PS_Compliance,PS_Compliance_Audit_Date_LV,PS_Compliance_LV,PS_Compliance_Target,PS_Standard,Pack_Audit_Date_LV,Pack_Compliance,Pack_Compliance_LV,Place_Audit_Date_LV,Place_Compliance,Place_Compliance_LV,Planogram_Audit_Date_LV,Planogram_Audited,Planogram_Audited_LV,Planogram_Compliance,Planogram_Compliance_LV,Planogram_Count,Planogram_Count_LV,Planogram_Hurdle_Rate_Percentage,Planogram_Hurdle_Rate_Percentage_LV,Planogram_Percentage,Planogram_Percentage_LV,Price_Audit_Date_LV,Price_Compliance,Price_Compliance_LV,Price_Visibility_Audit_Date_LV,Price_Visibility_Audited,Price_Visibility_Audited_LV,Price_Visibility_Compliance,Price_Visibility_Compliance_LV,Price_Visibility_Count,Price_Visibility_Count_LV,Price_Visibility_Hurdle_Rate_Percentage,Price_Visibility_Hurdle_Rate_Percentage_LV,Price_Visibility_Percentage,Price_Visibility_Percentage_LV,Priority_Promo_Audit_Date_LV,Priority_Promo_Audited,Priority_Promo_Audited_LV,Priority_Promo_Compliance,Priority_Promo_Compliance_LV,Priority_Promo_Count,Priority_Promo_Count_LV,Priority_Promo_Hurdle_Rate_Percentage,Priority_Promo_Hurdle_Rate_Percentage_LV,Priority_Promo_Percentage,Priority_Promo_Percentage_LV,Product_Category,Product_Compliance,Product_Compliance_Audit_Date_LV,Product_Compliance_LV,Product_Division,Product_Market,Promo_Audit_Date_LV,Promo_Compliance,Promo_Compliance_LV,Proposition_Audit_Date_LV,Propostion_Compliance,Propostion_Compliance_LV,Province,Record_Id,Region,Rural_Urban,SOF_Audit_Date_LV,SOF_Audited,SOF_Audited_LV,SOF_Compliance,SOF_Compliance_LV,SOF_Count,SOF_Count_LV,SOF_Hurdle_Rate_Percentage,SOF_Hurdle_Rate_Percentage_LV,SOF_Percentage,SOF_Percentage_LV,SOS_Audit_Date_LV,SOS_Audited,SOS_Audited_LV,SOS_Compliance,SOS_Compliance_LV,SOS_Count,SOS_Count_LV,SOS_Hurdle_Rate_Percentage,SOS_Hurdle_Rate_Percentage_LV,SOS_Percentage,SOS_Percentage_LV,Sales_Org,Sales_Region,Sales_Route,Sales_Territory,Sales_area,Secondary_Placement_Audit_Date_LV,Secondary_Placement_Audited,Secondary_Placement_Audited_LV,Secondary_Placement_Compliance,Secondary_Placement_Compliance_LV,Secondary_Placement_Count,Secondary_Placement_Count_LV,Secondary_Placement_Hurdle_Rate_Percentage,Secondary_Placement_Hurdle_Rate_Percentage_LV,Secondary_Placement_Percentage,Secondary_Placement_Percentage_LV,Share_of_Cabinet_Audit_Date_LV,Share_of_Cabinet_Audited,Share_of_Cabinet_Audited_LV,Share_of_Cabinet_Compliance,Share_of_Cabinet_Compliance_LV,Share_of_Cabinet_Count,Share_of_Cabinet_Count_LV,Share_of_Cabinet_Hurdle_Rate_Percentage,Share_of_Cabinet_Hurdle_Rate_Percentage_LV,Share_of_Cabinet_Percentage,Share_of_Cabinet_Percentage_LV,Store_Operations_Manager,Store_Operations_Manager_ID,Strategic_Price_Audit_Date_LV,Strategic_Price_Audited,Strategic_Price_Audited_LV,Strategic_Price_Compliance,Strategic_Price_Compliance_LV,Strategic_Price_Count,Strategic_Price_Count_LV,Strategic_Price_Hurdle_Rate_Percentage,Strategic_Price_Hurdle_Rate_Percentage_LV,Strategic_Price_Percentage,Strategic_Price_Percentage_LV,Subchannel,Top_Customer,Trade_Format
2016-11-06,Banner 10,10,2016-11-06,1,1,1,1,1,21,0.077,0.077,0.077,0.077,2016-11-06,1,1,1,1,1,6,0.077,0.077,0.077,0.077,2016-11-06,1,1,1,1,1,2,0.077,0.077,0.077,0.077,2016-11-06,1,1,1,1,1,1,0.077,0.077,0.077,0.077,10,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 8,8,Manager 8,8,Others,Channel 10,10,Route 1,Market 1,Local Subchannel 4,10,Street,2016-11-06,1,1,1,1,1,32,0.077,0.077,0.077,0.077,10,2016-11-06,1,1,1,1,0.626,0.077,0.626,0.077,2016-11-06,1,1,28,1,0.464,0.077,0.464,0.077,MIX,72,Outlet 72,2016-11-06,1,1,1,1,1,30,0.077,0.077,0.077,0.077,2016-11-06,1,1,1,1,1,20,0.077,0.077,0.077,0.077,HPC&F,1,2016-11-06,1,0.69,6P,2016-11-06,0,1,2016-11-06,1,1,2016-11-06,1,1,1,1,1,36,0.077,0.077,0.077,0.077,2016-11-06,1,1,2016-11-06,10,1,1,1,18,1,0.077,0.077,0.077,0.077,2016-11-06,10,1,1,1,10,33,0.077,0.077,0.077,0.077,Ice Cream,1,2016-11-06,1,Ice Cream,Market 1,2016-11-06,1,1,2016-11-06,1,1,Province 1,HPC&F2016-11-0672,North,Urban,2016-11-06,10,1,1,1,10,15,0.077,0.077,0.077,0.077,2016-11-06,10,1,1,1,10,15,0.077,0.077,0.077,0.077,HPC&F,Reg 1,Route 1,Territory 1,Area 1,2016-11-06,1,1,1,1,1,18,0.077,0.077,0.077,0.077,2016-11-06,1,1,1,1,1,32,0.077,0.077,0.077,0.077,Manager 10,10,2016-11-06,8,1,8,1,10,1,0.133,0.077,0.133,0.077,Discounters,YES,MT
2016-10-06,Banner 10,10,2016-10-06,0,0,0,0,0,13,0.924,0.924,0.924,0.924,2016-10-06,0,0,0,0,0,15,0.924,0.924,0.924,0.924,2016-10-06,0,0,0,0,0,7,0.924,0.924,0.924,0.924,2016-10-06,0,0,0,0,0,3,0.924,0.924,0.924,0.924,49,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 1,1,Manager 1,1,Regional,Channel 10,10,Route 1,Market 1,Local Subchannel 4,10,Street,2016-10-06,0,0,0,0,0,35,0.924,0.924,0.924,0.924,49,2016-10-06,1,0,0,0,0.603,0.924,0.603,0.924,2016-10-06,1,0,31,0,0.324,0.924,0.324,0.924,MIX,73,Outlet 73,2016-10-06,0,0,0,0,0,21,0.924,0.924,0.924,0.924,2016-10-06,0,0,0,0,0,38,0.924,0.924,0.924,0.924,HPC&F,1,2016-10-06,0,0,6P,2016-10-06,1,0,2016-10-06,0,0,2016-10-06,0,0,0,0,0,17,0.924,0.924,0.924,0.924,2016-10-06,1,0,2016-10-06,1,0,0,0,66,0,0.924,0.924,0.924,0.924,2016-10-06,1,0,0,0,1,33,0.924,0.924,0.924,0.924,Skin Care,1,2016-10-06,0,Skin Care,Market 1,2016-10-06,1,0,2016-10-06,0,0,Province 1,HPC&F2016-10-0673,North,Urban,2016-10-06,1,0,0,0,1,25,0.924,0.924,0.924,0.924,2016-10-06,1,0,0,0,1,48,0.924,0.924,0.924,0.924,HPC&F,Reg 1,Route 1,Territory 1,Area 1,2016-10-06,0,0,0,0,0,37,0.924,0.924,0.924,0.924,2016-10-06,0,0,0,0,0,17,0.924,0.924,0.924,0.924,Manager 1,1,2016-10-06,1,0,1,0,1,0,0.157,0.924,0.157,0.924,Discounters,YES,MT
2016-09-06,Banner 10,10,2016-09-06,0,0,0,0,0,31,0.591,0.591,0.591,0.591,2016-09-06,0,0,0,0,0,35,0.591,0.591,0.591,0.591,2016-09-06,0,0,0,0,0,47,0.591,0.591,0.591,0.591,2016-09-06,0,0,0,0,0,28,0.591,0.591,0.591,0.591,12,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 1,1,Manager 1,1,Global,Channel 10,10,Route 1,Market 1,Local Subchannel 2,10,Street,2016-09-06,0,0,0,0,0,29,0.591,0.591,0.591,0.591,12,2016-09-06,0,0,0,0,0.902,0.591,0.902,0.591,2016-09-06,1,0,24,0,0.668,0.591,0.668,0.591,MIX,74,Outlet 74,2016-09-06,0,0,0,0,0,46,0.591,0.591,0.591,0.591,2016-09-06,0,0,0,0,0,4,0.591,0.591,0.591,0.591,HPC&F,1,2016-09-06,0,0,6P,2016-09-06,0,0,2016-09-06,0,0,2016-09-06,0,0,0,0,0,47,0.591,0.591,0.591,0.591,2016-09-06,0,0,2016-09-06,1,0,0,0,62,0,0.591,0.591,0.591,0.591,2016-09-06,1,0,0,0,1,19,0.591,0.591,0.591,0.591,Hair,1,2016-09-06,0,Hair,Market 1,2016-09-06,1,0,2016-09-06,0,0,Province 1,HPC&F2016-09-0674,North,Urban,2016-09-06,1,0,0,0,1,38,0.591,0.591,0.591,0.591,2016-09-06,1,0,0,0,1,6,0.591,0.591,0.591,0.591,HPC&F,Reg 1,Route 1,Territory 1,Area 1,2016-09-06,0,0,0,0,0,3,0.591,0.591,0.591,0.591,2016-09-06,0,0,0,0,0,18,0.591,0.591,0.591,0.591,Manager 1,1,2016-09-06,1,0,1,0,1,0,0.443,0.591,0.443,0.591,Discounters,YES,MT
2016-08-06,Banner 10,10,2016-08-06,0,0,0,0,0,32,0.025,0.025,0.025,0.025,2016-08-06,0,0,0,0,0,36,0.025,0.025,0.025,0.025,2016-08-06,0,0,0,0,0,11,0.025,0.025,0.025,0.025,2016-08-06,0,0,0,0,0,48,0.025,0.025,0.025,0.025,11,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 1,1,Manager 2,2,Local,Channel 10,10,Route 1,Market 1,Local Subchannel 27,10,Street,2016-08-06,0,0,0,0,0,33,0.025,0.025,0.025,0.025,11,2016-08-06,0,0,1,0,0.71,0.025,0.71,0.025,2016-08-06,0,0,15,0,0.718,0.025,0.718,0.025,MIX,75,Outlet 75,2016-08-06,0,0,0,0,0,8,0.025,0.025,0.025,0.025,2016-08-06,0,0,0,0,0,39,0.025,0.025,0.025,0.025,HPC&F,0,2016-08-06,0,0.763,6P,2016-08-06,1,0,2016-08-06,0,0,2016-08-06,0,0,0,0,0,14,0.025,0.025,0.025,0.025,2016-08-06,1,0,2016-08-06,1,0,0,0,91,0,0.025,0.025,0.025,0.025,2016-08-06,1,0,0,0,1,16,0.025,0.025,0.025,0.025,Ice Cream,0,2016-08-06,0,Ice Cream,Market 1,2016-08-06,1,0,2016-08-06,0,0,Province 1,HPC&F2016-08-0675,North,Urban,2016-08-06,1,0,0,0,1,8,0.025,0.025,0.025,0.025,2016-08-06,1,0,0,0,1,46,0.025,0.025,0.025,0.025,HPC&F,Reg 1,Route 1,Territory 1,Area 1,2016-08-06,0,0,0,0,0,36,0.025,0.025,0.025,0.025,2016-08-06,0,0,0,0,0,41,0.025,0.025,0.025,0.025,Manager 1,1,2016-08-06,1,0,2,0,1,0,0.629,0.025,0.629,0.025,Discounters,YES,MT
2016-07-06,Banner 10,10,2016-07-06,0,0,0,0,0,21,0.11,0.11,0.11,0.11,2016-07-06,0,0,0,0,0,15,0.11,0.11,0.11,0.11,2016-07-06,0,0,0,0,0,40,0.11,0.11,0.11,0.11,2016-07-06,0,0,0,0,0,3,0.11,0.11,0.11,0.11,6,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 2,2,Manager 3,3,Others,Channel 10,10,Route 1,Market 1,Local Subchannel 9,10,Street,2016-07-06,0,0,0,0,0,38,0.11,0.11,0.11,0.11,6,2016-07-06,1,0,1,0,0.071,0.11,0.071,0.11,2016-07-06,0,0,31,0,0.068,0.11,0.068,0.11,MIX,76,Outlet 76,2016-07-06,0,0,0,0,0,23,0.11,0.11,0.11,0.11,2016-07-06,0,0,0,0,0,49,0.11,0.11,0.11,0.11,HPC&F,0,2016-07-06,0,0.71,6P,2016-07-06,1,0,2016-07-06,0,0,2016-07-06,0,0,0,0,0,21,0.11,0.11,0.11,0.11,2016-07-06,0,0,2016-07-06,2,0,0,0,53,0,0.11,0.11,0.11,0.11,2016-07-06,2,0,0,0,2,24,0.11,0.11,0.11,0.11,Ice Cream,0,2016-07-06,0,Ice Cream,Market 1,2016-07-06,1,0,2016-07-06,0,0,Province 1,HPC&F2016-07-0676,North,Urban,2016-07-06,2,0,0,0,2,44,0.11,0.11,0.11,0.11,2016-07-06,2,0,0,0,2,12,0.11,0.11,0.11,0.11,HPC&F,Reg 1,Route 1,Territory 1,Area 1,2016-07-06,0,0,0,0,0,24,0.11,0.11,0.11,0.11,2016-07-06,0,0,0,0,0,45,0.11,0.11,0.11,0.11,Manager 2,2,2016-07-06,2,0,3,0,2,0,0.481,0.11,0.481,0.11,Discounters,YES,MT
2016-06-06,Banner 10,10,2016-06-06,0,0,0,0,0,0,0.005,0.005,0.005,0.005,2016-06-06,0,0,0,0,0,19,0.005,0.005,0.005,0.005,2016-06-06,0,0,0,0,0,1,0.005,0.005,0.005,0.005,2016-06-06,0,0,0,0,0,23,0.005,0.005,0.005,0.005,54,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 2,2,Manager 4,4,Regional,Channel 10,10,Route 1,Market 1,Local Subchannel 28,10,Street,2016-06-06,0,0,0,0,0,1,0.005,0.005,0.005,0.005,54,2016-06-06,1,0,1,0,0.569,0.005,0.569,0.005,2016-06-06,0,0,22,0,0.836,0.005,0.836,0.005,MIX,77,Outlet 77,2016-06-06,0,0,0,0,0,7,0.005,0.005,0.005,0.005,2016-06-06,0,0,0,0,0,22,0.005,0.005,0.005,0.005,HPC&F,0,2016-06-06,0,0.653,6P,2016-06-06,1,0,2016-06-06,0,0,2016-06-06,0,0,0,0,0,22,0.005,0.005,0.005,0.005,2016-06-06,1,0,2016-06-06,2,0,0,0,21,0,0.005,0.005,0.005,0.005,2016-06-06,2,0,0,0,2,12,0.005,0.005,0.005,0.005,Ice Cream,0,2016-06-06,0,Ice Cream,Market 1,2016-06-06,0,0,2016-06-06,0,0,Province 1,HPC&F2016-06-0677,North,Urban,2016-06-06,2,0,0,0,2,48,0.005,0.005,0.005,0.005,2016-06-06,2,0,0,0,2,50,0.005,0.005,0.005,0.005,HPC&F,Reg 1,Route 1,Territory 1,Area 1,2016-06-06,0,0,0,0,0,34,0.005,0.005,0.005,0.005,2016-06-06,0,0,0,0,0,34,0.005,0.005,0.005,0.005,Manager 2,2,2016-06-06,2,0,4,0,2,0,0.575,0.005,0.575,0.005,Discounters,YES,MT
2016-05-06,Banner 10,10,2016-05-06,1,1,1,1,1,42,0.2,0.2,0.2,0.2,2016-05-06,1,1,1,1,1,44,0.2,0.2,0.2,0.2,2016-05-06,1,1,1,1,1,6,0.2,0.2,0.2,0.2,2016-05-06,1,1,1,1,1,37,0.2,0.2,0.2,0.2,21,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,0,Manager 2,2,Manager 5,5,Global,Channel 10,10,Route 1,Market 1,Local Subchannel 16,10,Market,2016-05-06,1,1,1,1,1,43,0.2,0.2,0.2,0.2,21,2016-05-06,1,1,0,1,0.713,0.2,0.713,0.2,2016-05-06,0,1,31,1,0.395,0.2,0.395,0.2,MIX,78,Outlet 78,2016-05-06,1,1,1,1,1,20,0.2,0.2,0.2,0.2,2016-05-06,1,1,1,1,1,39,0.2,0.2,0.2,0.2,HPC&F,0,2016-05-06,1,0,6P,2016-05-06,0,1,2016-05-06,1,1,2016-05-06,1,1,1,1,1,43,0.2,0.2,0.2,0.2,2016-05-06,1,1,2016-05-06,2,1,1,1,46,1,0.2,0.2,0.2,0.2,2016-05-06,2,1,1,1,2,47,0.2,0.2,0.2,0.2,Skin Care,0,2016-05-06,1,Skin Care,Market 1,2016-05-06,1,1,2016-05-06,1,1,Province 1,HPC&F2016-05-0678,North,Urban,2016-05-06,2,1,1,1,2,46,0.2,0.2,0.2,0.2,2016-05-06,2,1,1,1,2,20,0.2,0.2,0.2,0.2,HPC&F,Reg 1,Route 1,Territory 1,Area 1,2016-05-06,1,1,1,1,1,15,0.2,0.2,0.2,0.2,2016-05-06,1,1,1,1,1,21,0.2,0.2,0.2,0.2,Manager 2,2,2016-05-06,2,1,5,1,2,1,0.07,0.2,0.07,0.2,Discounters,YES,MT
2016-04-06,Banner 10,10,2016-04-06,0,0,0,0,0,35,0.664,0.664,0.664,0.664,2016-04-06,0,0,0,0,0,22,0.664,0.664,0.664,0.664,2016-04-06,0,0,0,0,0,9,0.664,0.664,0.664,0.664,2016-04-06,0,0,0,0,0,12,0.664,0.664,0.664,0.664,40,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 3,3,Manager 6,6,Local,Channel 10,10,Route 1,Market 1,Local Subchannel 16,10,Street,2016-04-06,0,0,0,0,0,9,0.664,0.664,0.664,0.664,40,2016-04-06,0,0,0,0,0.755,0.664,0.755,0.664,2016-04-06,0,0,2,0,0.785,0.664,0.785,0.664,MIX,79,Outlet 79,2016-04-06,0,0,0,0,0,47,0.664,0.664,0.664,0.664,2016-04-06,0,0,0,0,0,35,0.664,0.664,0.664,0.664,HPC&F,0,2016-04-06,0,0,6P,2016-04-06,1,0,2016-04-06,0,0,2016-04-06,0,0,0,0,0,8,0.664,0.664,0.664,0.664,2016-04-06,1,0,2016-04-06,3,0,0,0,39,0,0.664,0.664,0.664,0.664,2016-04-06,3,0,0,0,3,32,0.664,0.664,0.664,0.664,Hair,0,2016-04-06,0,Hair,Market 1,2016-04-06,0,0,2016-04-06,0,0,Province 1,HPC&F2016-04-0679,North,Urban,2016-04-06,3,0,0,0,3,43,0.664,0.664,0.664,0.664,2016-04-06,3,0,0,0,3,23,0.664,0.664,0.664,0.664,HPC&F,Reg 1,Route 1,Territory 1,Area 1,2016-04-06,0,0,0,0,0,32,0.664,0.664,0.664,0.664,2016-04-06,0,0,0,0,0,14,0.664,0.664,0.664,0.664,Manager 3,3,2016-04-06,3,0,6,0,3,0,0.246,0.664,0.246,0.664,Discounters,YES,MT
2016-03-06,Banner 10,10,2016-03-06,0,0,0,0,0,22,0.028,0.028,0.028,0.028,2016-03-06,0,0,0,0,0,14,0.028,0.028,0.028,0.028,2016-03-06,0,0,0,0,0,11,0.028,0.028,0.028,0.028,2016-03-06,0,0,0,0,0,14,0.028,0.028,0.028,0.028,38,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 3,3,Manager 7,7,Others,Channel 10,10,Route 1,Market 1,Local Subchannel 44,10,Market,2016-03-06,0,0,0,0,0,19,0.028,0.028,0.028,0.028,38,2016-03-06,1,0,1,0,0.966,0.028,0.966,0.028,2016-03-06,1,0,11,0,0.58,0.028,0.58,0.028,MIX,80,Outlet 80,2016-03-06,0,0,0,0,0,38,0.028,0.028,0.028,0.028,2016-03-06,0,0,0,0,0,8,0.028,0.028,0.028,0.028,IC,1,2016-03-06,0,0.69,6P,2016-03-06,1,0,2016-03-06,0,0,2016-03-06,0,0,0,0,0,18,0.028,0.028,0.028,0.028,2016-03-06,1,0,2016-03-06,3,0,0,0,14,0,0.028,0.028,0.028,0.028,2016-03-06,3,0,0,0,3,2,0.028,0.028,0.028,0.028,Ice Cream,1,2016-03-06,0,Ice Cream,Market 1,2016-03-06,1,0,2016-03-06,0,0,Province 1,IC2016-03-0680,North,Urban,2016-03-06,3,0,0,0,3,50,0.028,0.028,0.028,0.028,2016-03-06,3,0,0,0,3,31,0.028,0.028,0.028,0.028,IC,Reg 1,Route 1,Territory 1,Area 1,2016-03-06,0,0,0,0,0,2,0.028,0.028,0.028,0.028,2016-03-06,0,0,0,0,0,30,0.028,0.028,0.028,0.028,Manager 3,3,2016-03-06,3,0,7,0,3,0,0.334,0.028,0.334,0.028,Discounters,YES,MT
2016-12-06,Banner 10,10,2016-12-06,1,1,1,1,1,12,0.559,0.559,0.559,0.559,2016-12-06,1,1,1,1,1,50,0.559,0.559,0.559,0.559,2016-12-06,1,1,1,1,1,34,0.559,0.559,0.559,0.559,2016-12-06,1,1,1,1,1,22,0.559,0.559,0.559,0.559,24,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,0,Manager 3,3,Manager 8,8,Regional,Channel 10,10,Route 1,Market 1,Local Subchannel 17,10,Market,2016-12-06,1,1,1,1,1,24,0.559,0.559,0.559,0.559,24,2016-12-06,1,1,1,1,0.493,0.559,0.493,0.559,2016-12-06,1,1,7,1,0.751,0.559,0.751,0.559,MIX,81,Outlet 81,2016-12-06,1,1,1,1,1,22,0.559,0.559,0.559,0.559,2016-12-06,1,1,1,1,1,33,0.559,0.559,0.559,0.559,IC,1,2016-12-06,1,0.737,6P,2016-12-06,0,1,2016-12-06,1,1,2016-12-06,1,1,1,1,1,37,0.559,0.559,0.559,0.559,2016-12-06,1,1,2016-12-06,3,1,1,1,98,1,0.559,0.559,0.559,0.559,2016-12-06,3,1,1,1,3,46,0.559,0.559,0.559,0.559,Ice Cream,1,2016-12-06,1,Ice Cream,Market 1,2016-12-06,0,1,2016-12-06,1,1,Province 1,IC2016-12-0681,North,Urban,2016-12-06,3,1,1,1,3,7,0.559,0.559,0.559,0.559,2016-12-06,3,1,1,1,3,32,0.559,0.559,0.559,0.559,IC,Reg 1,Route 1,Territory 1,Area 1,2016-12-06,1,1,1,1,1,18,0.559,0.559,0.559,0.559,2016-12-06,1,1,1,1,1,29,0.559,0.559,0.559,0.559,Manager 3,3,2016-12-06,3,1,8,1,3,1,0.107,0.559,0.107,0.559,Discounters,YES,MT
2016-11-06,Banner 10,10,2016-11-06,0,0,0,0,0,2,0.59,0.59,0.59,0.59,2016-11-06,0,0,0,0,0,6,0.59,0.59,0.59,0.59,2016-11-06,0,0,0,0,0,36,0.59,0.59,0.59,0.59,2016-11-06,0,0,0,0,0,43,0.59,0.59,0.59,0.59,32,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,0,Manager 4,4,Manager 9,9,Global,Channel 10,10,Route 1,Market 1,Local Subchannel 57,10,Market,2016-11-06,0,0,0,0,0,1,0.59,0.59,0.59,0.59,32,2016-11-06,1,0,1,0,0.72,0.59,0.72,0.59,2016-11-06,1,0,48,0,0.123,0.59,0.123,0.59,MIX,82,Outlet 82,2016-11-06,0,0,0,0,0,1,0.59,0.59,0.59,0.59,2016-11-06,0,0,0,0,0,21,0.59,0.59,0.59,0.59,IC,1,2016-11-06,0,0.627,6P,2016-11-06,1,0,2016-11-06,0,0,2016-11-06,0,0,0,0,0,25,0.59,0.59,0.59,0.59,2016-11-06,0,0,2016-11-06,4,0,0,0,54,0,0.59,0.59,0.59,0.59,2016-11-06,4,0,0,0,4,20,0.59,0.59,0.59,0.59,Ice Cream,1,2016-11-06,0,Ice Cream,Market 1,2016-11-06,1,0,2016-11-06,0,0,Province 1,IC2016-11-0682,North,Urban,2016-11-06,4,0,0,0,4,34,0.59,0.59,0.59,0.59,2016-11-06,4,0,0,0,4,32,0.59,0.59,0.59,0.59,IC,Reg 1,Route 1,Territory 1,Area 1,2016-11-06,0,0,0,0,0,43,0.59,0.59,0.59,0.59,2016-11-06,0,0,0,0,0,5,0.59,0.59,0.59,0.59,Manager 4,4,2016-11-06,4,0,9,0,4,0,0.87,0.59,0.87,0.59,Discounters,YES,MT
2016-10-06,Banner 10,10,2016-10-06,1,1,1,1,1,13,0.863,0.863,0.863,0.863,2016-10-06,1,1,1,1,1,27,0.863,0.863,0.863,0.863,2016-10-06,1,1,1,1,1,0,0.863,0.863,0.863,0.863,2016-10-06,1,1,1,1,1,22,0.863,0.863,0.863,0.863,48,Channel 10,City 1,1,Commune 1,Indonesia,Customer 10,10,1,Manager 4,4,Manager 10,10,Local,Channel 10,10,Route 1,Market 1,Local Subchannel 38,10,Market,2016-10-06,1,1,1,1,1,31,0.863,0.863,0.863,0.863,48,2016-10-06,0,1,0,1,0.893,0.863,0.893,0.863,2016-10-06,1,1,3,1,0.404,0.863,0.404,0.863,MIX,83,Outlet 83,2016-10-06,1,1,1,1,1,9,0.863,0.863,0.863,0.863,2016-10-06,1,1,1,1,1,47,0.863,0.863,0.863,0.863,IC,1,2016-10-06,1,0,6P,2016-10-06,0,1,2016-10-06,1,1,2016-10-06,1,1,1,1,1,28,0.863,0.863,0.863,0.863,2016-10-06,0,1,2016-10-06,4,1,1,1,83,1,0.863,0.863,0.863,0.863,2016-10-06,4,1,1,1,4,27,0.863,0.863,0.863,0.863,Skin Care,1,2016-10-06,1,Skin Care,Market 1,2016-10-06,0,1,2016-10-06,1,1,Province 1,IC2016-10-0683,North,Urban,2016-10-06,4,1,1,1,4,25,0.863,0.863,0.863,0.863,2016-10-06,4,1,1,1,4,41,0.863,0.863,0.863,0.863,IC,Reg 1,Route 1,Territory 1,Area 1,2016-10-06,1,1,1,1,1,44,0.863,0.863,0.863,0.863,2016-10-06,1,1,1,1,1,19,0.863,0.863,0.863,0.863,Manager 4,4,2016-10-06,4,1,10,1,4,1,0.593,0.863,0.593,0.863,Discounters,YES,MT
